,Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³)
267,2020-09-24 00:00:00,23.32,36.78,12.79,12.94,15.85,1.0,18.72,0.76,18.92
268,2020-09-25 00:00:00,13.86,28.11,2.65,8.05,5.89,1.49,18.21,0.52,19.12
269,2020-09-26 00:00:00,20.51,33.85,2.94,10.33,7.22,1.91,18.26,0.52,19.18
270,2020-09-27 00:00:00,24.59,42.05,2.67,9.76,6.75,1.67,18.2,0.61,18.99
271,2020-09-28 00:00:00,22.74,47.47,5.02,12.18,9.67,2.42,18.08,0.6,20.22
272,2020-09-29 00:00:00,30.84,62.34,15.21,16.53,19.4,3.36,19.04,0.73,20.94
273,2020-09-30 00:00:00,39.06,99.44,33.58,24.09,36.79,4.16,19.79,0.86,20.1
274,2020-10-01 00:00:00,35.06,73.25,14.2,21.14,20.88,5.67,22.72,0.8,20.09
275,2020-10-02 00:00:00,31.43,61.86,3.09,14.34,9.29,3.87,20.04,0.81,19.61
276,2020-10-03 00:00:00,30.49,51.5,3.32,12.23,8.42,3.57,19.1,0.73,19.32
277,2020-10-04 00:00:00,41.62,69.31,3.56,17.62,11.24,5.59,19.06,0.8,20.35
278,2020-10-05 00:00:00,28.07,53.03,3.42,11.15,7.98,3.89,19.09,0.64,19.77
279,2020-10-06 00:00:00,17.68,30.73,1.47,6.72,4.37,3.32,18.89,0.47,19.87
280,2020-10-07 00:00:00,26.5,56.85,9.78,12.97,13.61,3.65,18.89,0.6,20.17
281,2020-10-08 00:00:00,36.15,82.26,21.49,19.93,25.74,5.12,19.16,0.84,20.09
282,2020-10-09 00:00:00,42.33,104.82,22.78,24.42,28.89,5.29,19.38,0.81,20.51
283,2020-10-10 00:00:00,38.82,72.45,21.65,21.39,26.58,5.28,19.19,0.83,20.6
284,2020-10-11 00:00:00,41.23,69.86,14.89,17.82,19.78,5.91,19.2,0.76,20.51
285,2020-10-12 00:00:00,50.29,103.54,17.52,26.19,25.82,5.64,19.28,0.92,21.03
286,2020-10-13 00:00:00,38.69,76.79,12.45,21.05,19.53,5.12,19.2,0.72,20.91
287,2020-10-14 00:00:00,41.92,88.83,11.03,22.16,19.02,4.77,19.15,0.73,20.88
288,2020-10-15 00:00:00,34.57,105.16,30.82,26.75,36.02,5.53,19.79,0.8,20.82
289,2020-10-16 00:00:00,,81.33,32.82,33.94,41.02,6.62,19.61,0.86,22.39
290,2020-10-17 00:00:00,,120.85,43.72,34.25,49.29,6.88,19.96,0.97,20.72
291,2020-10-18 00:00:00,,115.51,33.55,29.46,39.37,6.73,19.71,0.87,20.68
292,2020-10-19 00:00:00,,78.08,13.17,23.01,21.03,6.52,19.2,0.68,20.93
293,2020-10-20 00:00:00,30.55,73.16,26.54,23.64,31.32,6.69,19.44,0.77,20.12
294,2020-10-21 00:00:00,46.98,96.46,35.7,29.3,40.9,5.77,19.84,1.01,19.5
295,2020-10-22 00:00:00,32.21,58.25,10.93,20.0,17.9,5.52,19.52,0.73,19.3
296,2020-10-23 00:00:00,6.57,11.69,1.53,8.43,5.25,4.18,19.3,0.41,19.51
297,2020-10-24 00:00:00,2.82,5.07,1.78,6.72,4.58,2.15,19.29,0.38,20.26
298,2020-10-25 00:00:00,1.88,31.16,6.85,9.93,9.92,1.31,19.07,0.55,22.0
299,2020-10-26 00:00:00,62.19,52.46,9.17,11.29,12.31,2.15,19.15,0.84,22.06
300,2020-10-27 00:00:00,35.77,61.81,19.34,16.62,22.52,2.74,19.31,0.82,20.28
301,2020-10-28 00:00:00,37.03,68.42,27.86,21.82,31.4,3.05,19.56,0.87,20.0
302,2020-10-29 00:00:00,35.1,84.8,30.77,23.71,34.5,2.97,19.65,0.93,19.97
303,2020-10-30 00:00:00,43.85,103.93,28.15,24.22,32.78,2.84,19.73,0.93,20.04
304,2020-10-31 00:00:00,42.64,88.59,14.41,17.5,19.27,3.04,19.37,0.92,19.96
305,2020-11-01 00:00:00,46.72,76.6,14.99,17.49,19.69,2.98,19.38,0.95,20.35
306,2020-11-02 00:00:00,41.09,91.34,36.5,25.4,39.6,2.46,19.73,0.97,19.28
307,2020-11-03 00:00:00,53.82,121.54,26.05,22.28,30.28,2.68,19.86,1.04,19.86
308,2020-11-04 00:00:00,99.68,166.16,8.85,21.05,16.84,4.26,19.44,1.1,21.5
309,2020-11-05 00:00:00,120.92,211.68,25.07,34.2,35.37,5.49,19.99,1.25,20.62
310,2020-11-06 00:00:00,110.99,196.77,45.9,35.07,51.33,7.22,21.69,1.37,19.76
311,2020-11-07 00:00:00,,139.19,24.68,26.97,31.54,6.05,21.39,1.23,21.35
312,2020-11-08 00:00:00,65.39,125.25,26.08,22.29,30.31,6.21,21.7,1.15,20.09
313,2020-11-09 00:00:00,55.31,134.71,36.22,23.99,38.7,4.62,21.59,1.13,19.71
314,2020-11-10 00:00:00,53.28,131.35,40.35,26.58,43.04,4.11,21.71,0.98,19.52
315,2020-11-11 00:00:00,55.35,139.09,49.72,29.26,50.95,4.08,21.66,1.0,19.87
316,2020-11-12 00:00:00,57.43,132.06,40.99,28.83,44.61,4.33,21.59,1.02,19.82
317,2020-11-13 00:00:00,53.95,115.29,38.65,33.21,45.01,4.25,21.57,1.0,19.68
318,2020-11-14 00:00:00,90.9,178.45,24.45,25.24,30.52,4.21,21.4,1.03,20.33
319,2020-11-15 00:00:00,113.09,216.64,36.61,25.66,39.5,4.19,21.39,1.02,20.42
320,2020-11-16 00:00:00,69.45,146.4,37.98,24.34,40.19,4.11,21.35,0.96,19.73
321,2020-11-17 00:00:00,60.84,134.9,38.76,25.22,41.19,3.96,21.4,1.04,19.43
322,2020-11-18 00:00:00,73.4,145.75,39.0,27.58,42.53,4.38,21.27,1.01,19.38
323,2020-11-19 00:00:00,76.15,165.27,31.34,22.51,34.35,6.49,21.64,1.08,19.0
324,2020-11-20 00:00:00,91.36,182.96,24.84,19.88,28.2,6.5,21.79,1.25,19.17
325,2020-11-21 00:00:00,76.03,137.57,16.35,19.66,21.76,6.48,21.44,1.14,19.03
326,2020-11-22 00:00:00,85.14,138.44,11.25,16.01,16.19,6.04,21.13,1.08,19.67
327,2020-11-23 00:00:00,88.52,151.52,21.51,20.62,26.08,7.94,21.4,1.17,19.7
328,2020-11-24 00:00:00,73.86,135.48,27.52,19.21,29.89,6.84,21.44,1.16,19.16
329,2020-11-25 00:00:00,74.88,164.66,44.47,19.42,42.64,6.11,21.56,1.18,19.11
330,2020-11-26 00:00:00,65.15,152.49,40.07,18.03,38.66,6.21,21.37,1.07,18.94
331,2020-11-27 00:00:00,53.04,100.2,7.4,17.31,13.94,5.93,20.79,0.88,19.1
332,2020-11-28 00:00:00,91.46,172.71,28.41,20.19,31.03,6.5,20.87,1.09,19.03
333,2020-11-29 00:00:00,83.34,158.5,39.49,18.7,38.56,5.63,21.2,1.22,19.32
334,2020-11-30 00:00:00,73.34,151.54,35.69,20.42,36.57,5.12,21.16,1.12,19.09
335,2020-12-01 00:00:00,78.29,159.13,40.1,24.09,41.66,4.76,21.21,1.19,19.36
336,2020-12-02 00:00:00,84.39,171.29,43.29,21.37,42.7,4.03,21.34,1.22,19.26
337,2020-12-03 00:00:00,85.39,166.57,37.29,22.2,38.62,4.37,21.37,1.24,19.74
338,2020-12-04 00:00:00,81.25,166.47,34.84,20.18,35.82,4.18,21.31,1.26,19.44
339,2020-12-05 00:00:00,82.23,159.16,23.83,19.13,27.08,3.66,21.26,1.19,19.47
340,2020-12-06 00:00:00,65.04,119.37,11.35,15.65,16.06,3.46,20.99,0.92,19.85
341,2020-12-07 00:00:00,74.59,138.28,31.72,16.56,31.73,3.78,21.77,1.22,20.38
342,2020-12-08 00:00:00,76.44,130.27,30.3,11.45,27.93,3.61,21.65,1.25,18.92
343,2020-12-09 00:00:00,103.62,183.25,60.65,15.25,52.69,3.35,22.93,1.49,18.93
344,2020-12-10 00:00:00,90.18,177.99,49.92,15.59,44.83,3.61,22.58,1.42,19.11
345,2020-12-11 00:00:00,104.03,179.33,33.29,14.08,31.69,3.71,22.09,1.47,18.93
346,2020-12-12 00:00:00,98.69,194.28,36.52,14.99,34.55,2.83,22.03,1.52,18.75
347,2020-12-13 00:00:00,134.47,215.5,44.0,13.9,39.62,2.72,22.06,1.56,19.15
348,2020-12-14 00:00:00,153.77,259.66,49.0,16.62,44.65,3.06,22.29,1.82,19.86
349,2020-12-15 00:00:00,151.25,278.54,23.83,16.44,25.78,4.25,22.08,1.77,19.21
350,2020-12-16 00:00:00,132.26,321.46,48.06,14.49,42.92,3.99,22.59,2.18,19.1
351,2020-12-17 00:00:00,160.87,346.42,46.19,14.69,41.62,3.69,22.2,2.15,19.1
352,2020-12-18 00:00:00,148.42,272.7,41.42,18.27,39.8,2.96,21.95,1.59,19.52
353,2020-12-19 00:00:00,174.14,301.99,44.83,16.42,41.45,3.09,22.21,1.85,18.92
354,2020-12-20 00:00:00,139.09,214.84,33.63,13.34,31.58,3.07,22.29,1.86,18.98
355,2020-12-21 00:00:00,125.0,272.5,57.27,15.15,50.11,2.66,22.4,1.74,19.48
356,2020-12-22 00:00:00,131.95,339.77,73.83,17.64,63.69,3.26,22.67,1.66,18.96
357,2020-12-23 00:00:00,135.76,307.3,65.38,17.46,57.31,3.7,22.64,1.73,18.64
358,2020-12-24 00:00:00,255.86,387.71,62.26,16.57,54.53,3.77,22.67,2.08,18.84
359,2020-12-25 00:00:00,165.4,336.7,80.39,16.24,67.9,3.75,22.81,2.06,19.07
360,2020-12-26 00:00:00,142.97,242.34,46.66,13.64,41.46,3.31,22.4,1.76,18.99
361,2020-12-27 00:00:00,156.28,328.28,58.83,14.56,51.0,3.0,22.6,1.82,18.82
362,2020-12-28 00:00:00,160.22,314.97,58.83,13.77,50.6,3.22,22.62,2.02,18.71
363,2020-12-29 00:00:00,153.56,319.24,66.53,14.6,56.76,3.19,22.75,2.06,18.93
364,2020-12-30 00:00:00,153.08,353.0,76.92,16.27,65.33,3.66,23.12,2.12,19.2
365,2020-12-31 00:00:00,166.37,313.96,73.66,16.79,63.14,3.43,22.97,2.31,19.12
366,2021-01-01 00:00:00,170.95,268.27,56.79,14.43,49.41,3.06,22.64,2.45,18.76
367,2021-01-02 00:00:00,140.6,229.8,68.76,16.29,59.24,2.4,22.86,2.04,18.79
368,2021-01-03 00:00:00,159.47,246.77,65.25,16.1,56.52,3.05,22.81,2.09,19.05
369,2021-01-04 00:00:00,141.07,251.23,65.46,16.74,57.0,2.83,22.94,1.93,19.21
370,2021-01-05 00:00:00,146.96,255.57,69.58,17.24,60.3,3.36,23.14,2.09,18.99
371,2021-01-06 00:00:00,137.08,235.6,75.37,18.09,65.05,2.37,23.16,1.84,18.74
372,2021-01-07 00:00:00,146.36,246.73,52.17,19.5,48.42,2.92,23.19,2.01,18.74
373,2021-01-08 00:00:00,153.37,242.99,48.18,15.85,43.66,2.95,23.86,1.89,18.92
374,2021-01-09 00:00:00,171.56,264.05,54.01,16.39,48.29,2.33,23.82,2.01,19.18
375,2021-01-10 00:00:00,171.06,266.79,45.82,15.55,41.76,2.19,23.46,1.95,19.31
376,2021-01-11 00:00:00,136.74,209.86,10.11,12.11,13.44,1.73,22.71,1.62,19.25
377,2021-01-12 00:00:00,158.67,234.64,14.62,10.27,15.91,1.81,22.79,1.56,19.04
378,2021-01-13 00:00:00,205.07,282.04,7.73,9.5,10.39,1.98,22.74,1.9,19.01
379,2021-01-14 00:00:00,272.42,362.15,17.87,11.48,18.92,2.28,23.13,2.97,19.04
380,2021-01-15 00:00:00,167.08,236.57,13.8,9.73,15.05,2.14,23.09,1.76,19.4
381,2021-01-16 00:00:00,202.4,296.36,34.04,14.3,32.36,2.71,23.27,2.22,19.29
382,2021-01-17 00:00:00,176.26,250.51,7.15,11.59,10.98,2.24,22.88,1.89,19.28
383,2021-01-18 00:00:00,157.19,244.01,28.9,13.32,28.05,2.06,23.52,2.0,18.99
384,2021-01-19 00:00:00,126.35,203.06,42.61,12.29,37.77,1.62,23.5,1.91,18.91
385,2021-01-20 00:00:00,65.96,90.22,1.76,10.15,6.25,2.07,22.65,0.9,20.6
386,2021-01-21 00:00:00,67.83,97.5,4.4,9.23,7.74,1.93,22.41,0.88,19.67
387,2021-01-22 00:00:00,117.89,174.25,12.31,12.53,15.27,2.07,22.9,1.58,19.45
388,2021-01-23 00:00:00,150.08,234.62,38.58,13.39,35.29,2.63,23.03,1.96,18.71
389,2021-01-24 00:00:00,154.33,242.48,41.57,14.85,38.25,2.95,23.1,1.96,18.83
390,2021-01-25 00:00:00,147.31,246.03,37.3,15.43,35.35,10.12,23.84,1.89,20.48
391,2021-01-26 00:00:00,144.97,229.42,36.79,15.05,34.77,15.4,23.26,1.78,19.36
392,2021-01-27 00:00:00,108.16,171.38,2.41,12.18,7.72,13.93,22.73,1.37,20.29
393,2021-01-28 00:00:00,126.94,211.79,20.7,14.77,22.62,12.28,23.14,1.58,20.58
394,2021-01-29 00:00:00,158.3,304.89,69.21,19.01,60.9,9.56,24.05,1.95,19.98
395,2021-01-30 00:00:00,119.97,228.12,38.18,15.84,36.2,7.94,23.44,1.69,20.83
396,2021-01-31 00:00:00,195.07,278.5,5.43,12.5,10.12,8.09,22.87,1.72,22.02
397,2021-02-01 00:00:00,165.76,264.4,21.36,16.07,23.77,6.03,23.05,1.82,20.7
398,2021-02-02 00:00:00,152.57,264.44,54.08,20.47,50.32,5.13,23.66,2.12,20.38
399,2021-02-03 00:00:00,139.01,243.72,49.54,22.52,47.93,3.77,23.61,1.81,19.97
400,2021-02-04 00:00:00,122.11,229.05,50.11,19.3,46.36,4.44,23.99,1.53,19.81
401,2021-02-05 00:00:00,116.1,245.03,44.14,17.11,41.26,3.52,23.72,1.49,19.47
402,2021-02-06 00:00:00,108.62,222.34,49.27,18.15,45.6,2.79,23.92,1.52,19.55
403,2021-02-07 00:00:00,100.48,191.42,18.28,14.84,20.85,2.16,23.31,1.35,19.42
404,2021-02-08 00:00:00,114.78,216.44,51.91,19.04,47.66,1.84,24.43,1.57,19.47
405,2021-02-09 00:00:00,120.36,244.07,57.59,24.23,54.58,1.7,23.82,1.53,19.29
406,2021-02-10 00:00:00,126.62,269.55,42.77,22.37,42.79,1.49,23.6,1.43,19.57
407,2021-02-11 00:00:00,122.13,269.84,41.49,24.44,42.85,1.14,23.66,1.51,19.82
408,2021-02-12 00:00:00,132.7,299.21,49.23,28.62,50.66,1.56,24.13,1.54,19.48
409,2021-02-13 00:00:00,132.21,348.06,53.27,26.66,52.71,1.13,24.0,1.55,19.59
410,2021-02-14 00:00:00,143.4,310.64,52.85,29.67,53.87,0.93,23.92,1.61,19.44
411,2021-02-15 00:00:00,182.0,364.04,52.5,26.4,52.03,0.85,23.86,1.89,19.44
412,2021-02-16 00:00:00,174.73,389.12,57.35,26.74,55.81,0.89,23.95,2.01,19.43
413,2021-02-17 00:00:00,134.88,304.06,58.64,29.49,58.1,1.55,24.18,1.51,19.29
414,2021-02-18 00:00:00,102.64,245.13,32.91,24.5,36.45,1.28,23.58,1.23,19.46
415,2021-02-19 00:00:00,108.35,264.48,45.97,25.95,46.95,0.92,23.83,1.33,19.08
416,2021-02-20 00:00:00,109.16,223.43,46.6,25.18,46.99,0.86,23.78,1.3,19.49
417,2021-02-21 00:00:00,118.86,253.46,45.54,28.92,48.04,0.9,23.75,1.31,19.54
418,2021-02-22 00:00:00,122.04,364.2,56.8,33.98,58.91,0.89,24.48,1.32,23.14
419,2021-02-23 00:00:00,128.05,344.6,51.68,35.64,55.91,0.67,24.35,1.38,18.88
420,2021-02-24 00:00:00,122.1,331.55,55.03,34.05,57.19,0.36,24.37,1.55,20.13
421,2021-02-25 00:00:00,154.71,308.4,38.4,29.97,43.25,0.63,24.21,1.56,19.55
422,2021-02-26 00:00:00,152.02,213.09,12.62,17.63,17.99,0.4,23.81,1.52,19.6
423,2021-02-27 00:00:00,171.1,197.44,12.37,19.89,18.44,0.38,23.72,1.16,23.09
424,2021-02-28 00:00:00,,315.44,0.39,9.79,4.75,0.09,23.52,0.7,24.97
425,2021-03-01 00:00:00,126.65,274.38,14.4,20.08,19.71,0.84,24.67,1.02,21.71
426,2021-03-02 00:00:00,83.06,230.92,18.51,18.12,21.45,1.28,26.17,1.13,21.46
427,2021-03-03 00:00:00,104.84,322.64,37.1,28.51,38.53,1.69,27.65,1.26,20.13
428,2021-03-04 00:00:00,125.9,355.54,36.12,26.8,39.95,1.12,27.06,1.33,20.22
429,2021-03-05 00:00:00,82.43,539.23,18.76,13.98,23.13,1.44,26.61,0.95,20.49
430,2021-03-06 00:00:00,41.31,89.71,0.3,9.14,4.47,2.03,25.79,0.46,21.7
431,2021-03-07 00:00:00,35.9,112.65,1.91,13.83,7.6,1.63,25.59,0.48,21.24
432,2021-03-08 00:00:00,76.37,140.31,18.67,23.46,24.7,1.08,25.42,0.92,19.91
433,2021-03-09 00:00:00,76.51,138.4,18.83,16.47,20.91,0.82,25.76,1.11,20.0
434,2021-03-10 00:00:00,65.22,106.91,6.08,17.29,12.53,0.56,25.53,0.8,20.78
435,2021-03-11 00:00:00,39.5,73.59,2.5,14.78,8.29,0.41,25.39,0.55,21.52
436,2021-03-12 00:00:00,84.78,181.67,29.86,22.62,29.82,0.71,25.09,0.94,20.43
437,2021-03-13 00:00:00,86.24,188.93,57.11,15.37,30.72,0.87,25.59,1.08,21.47
438,2021-03-14 00:00:00,88.26,215.74,25.1,23.36,23.91,0.74,24.78,0.82,21.46
439,2021-03-15 00:00:00,73.68,258.21,14.54,26.49,21.36,0.16,24.56,0.85,21.33
440,2021-03-16 00:00:00,118.53,254.55,32.42,35.82,36.56,0.18,24.93,1.29,21.15
441,2021-03-17 00:00:00,126.76,251.42,30.96,39.36,36.66,0.03,24.75,1.42,20.72
442,2021-03-18 00:00:00,141.99,307.79,49.84,47.24,52.48,0.19,25.05,1.5,20.71
443,2021-03-19 00:00:00,146.97,377.7,52.5,41.21,50.68,0.34,25.18,1.62,20.78
444,2021-03-20 00:00:00,152.17,401.84,51.14,43.49,52.69,1.47,24.86,1.67,20.33
445,2021-03-21 00:00:00,127.6,380.72,52.47,37.45,47.17,0.78,24.77,1.53,20.92
446,2021-03-22 00:00:00,109.36,363.88,25.4,31.13,29.82,2.39,24.64,1.36,21.31
447,2021-03-23 00:00:00,134.69,308.31,47.2,37.02,47.46,0.51,25.0,1.62,19.98
448,2021-03-24 00:00:00,170.84,356.29,47.74,42.85,51.82,0.69,25.34,1.92,20.54
449,2021-03-25 00:00:00,85.86,371.03,39.59,29.67,33.67,1.47,25.24,1.18,21.79
450,2021-03-26 00:00:00,173.04,412.66,54.75,39.98,53.73,3.02,25.97,2.0,20.89
451,2021-03-27 00:00:00,171.52,404.84,41.4,33.64,43.84,0.52,25.07,1.98,20.14
452,2021-03-28 00:00:00,226.35,482.24,55.1,38.59,53.52,1.26,25.07,2.36,20.05
453,2021-03-29 00:00:00,165.2,377.78,34.18,25.67,34.08,0.89,24.99,1.86,20.34
454,2021-03-30 00:00:00,83.2,180.35,0.32,12.65,6.18,,24.2,0.93,21.63
455,2021-03-31 00:00:00,47.04,135.17,0.26,8.86,4.14,,24.48,0.67,21.7
456,2021-04-01 00:00:00,39.6,77.61,1.25,11.27,5.98,,24.39,0.61,21.41
457,2021-04-02 00:00:00,61.88,130.51,9.77,17.68,13.76,,23.93,0.76,21.8
458,2021-04-03 00:00:00,53.37,121.35,2.7,18.89,10.4,,24.12,0.83,21.53
459,2021-04-04 00:00:00,58.02,116.45,2.24,14.14,7.65,,24.22,0.7,22.18
460,2021-04-05 00:00:00,58.76,138.5,19.02,24.25,21.08,,24.3,0.68,20.92
461,2021-04-06 00:00:00,100.2,209.53,35.17,28.5,35.14,0.39,24.86,1.27,20.73
462,2021-04-07 00:00:00,105.15,222.9,30.45,34.1,32.5,0.01,24.47,1.39,20.66
463,2021-04-08 00:00:00,63.85,132.78,0.27,14.04,6.36,,24.16,0.89,22.29
464,2021-04-09 00:00:00,62.1,116.03,0.78,13.94,6.7,,24.23,0.75,23.47
465,2021-04-10 00:00:00,77.5,149.81,3.76,16.09,8.99,,24.36,0.99,21.72
466,2021-04-11 00:00:00,52.43,145.22,5.81,18.73,11.58,,24.43,0.63,22.16
467,2021-04-12 00:00:00,54.41,130.01,0.39,15.57,7.29,,24.46,0.68,22.29
468,2021-04-13 00:00:00,72.75,157.52,4.9,17.18,10.12,,24.43,0.99,22.12
469,2021-04-14 00:00:00,72.03,147.05,9.83,20.06,13.81,,24.44,0.71,23.08
470,2021-04-15 00:00:00,76.49,135.35,11.7,24.23,18.28,,24.35,1.01,22.49
471,2021-04-16 00:00:00,56.63,126.53,7.06,16.05,9.47,2.53,24.41,0.86,24.07
472,2021-04-17 00:00:00,31.94,67.39,4.6,11.97,5.1,0.2,24.55,0.52,22.47
473,2021-04-18 00:00:00,42.96,79.95,9.31,12.18,6.82,0.19,24.3,0.69,21.67
474,2021-04-19 00:00:00,30.64,59.93,2.84,10.67,3.66,0.68,24.38,0.48,22.47
475,2021-04-20 00:00:00,26.7,144.92,0.6,7.51,2.05,1.69,24.48,0.49,23.77
476,2021-04-21 00:00:00,33.75,99.15,9.68,11.48,5.76,0.9,24.35,0.45,23.35
477,2021-04-22 00:00:00,39.78,89.44,1.91,8.6,2.34,0.9,24.38,0.61,22.45
478,2021-04-23 00:00:00,37.69,87.43,17.82,15.08,8.7,1.23,24.86,0.55,22.52
479,2021-04-24 00:00:00,59.04,157.45,21.8,26.05,19.93,2.14,25.67,0.81,22.36
480,2021-04-25 00:00:00,79.63,169.75,10.28,26.32,16.2,3.18,25.66,0.99,22.38
481,2021-04-26 00:00:00,77.68,192.75,12.6,28.66,17.4,3.76,25.65,1.01,22.31
482,2021-04-27 00:00:00,65.13,153.69,7.71,18.42,9.09,4.13,25.64,0.89,22.7
483,2021-04-28 00:00:00,37.68,77.34,0.59,6.43,1.02,3.59,25.2,0.52,24.82
484,2021-04-29 00:00:00,41.7,84.3,23.06,14.68,8.36,3.68,25.32,0.59,21.62
485,2021-04-30 00:00:00,57.44,140.16,15.75,20.0,14.26,3.85,26.51,0.93,27.37
486,2021-05-01 00:00:00,46.62,119.74,2.57,8.82,2.66,2.93,26.08,0.6,27.64
487,2021-05-02 00:00:00,45.25,142.58,13.46,14.06,10.57,3.3,26.49,0.53,34.5
488,2021-05-03 00:00:00,,64.45,2.21,9.71,3.41,5.66,26.35,0.51,32.86
489,2021-05-04 00:00:00,53.75,55.71,6.6,10.6,4.98,5.3,26.19,0.61,26.28
490,2021-05-05 00:00:00,31.81,58.32,9.87,9.87,6.47,5.47,26.56,0.62,26.14
491,2021-05-06 00:00:00,27.84,45.61,3.87,7.15,2.59,6.49,26.25,0.45,30.85
492,2021-05-07 00:00:00,26.81,52.09,6.15,6.76,3.09,7.65,26.48,0.5,29.31
493,2021-05-08 00:00:00,25.4,43.6,4.33,6.09,1.68,8.76,26.14,0.35,30.12
494,2021-05-09 00:00:00,33.69,62.46,11.11,6.54,5.32,6.4,26.01,0.42,23.89
495,2021-05-10 00:00:00,26.77,51.39,0.12,4.07,0.33,4.82,25.89,0.33,25.67
496,2021-05-11 00:00:00,20.26,36.67,0.95,5.88,1.33,4.89,25.91,0.31,35.72
497,2021-05-12 00:00:00,16.53,48.01,0.2,4.77,0.8,4.7,25.05,0.27,34.55
498,2021-05-13 00:00:00,18.21,29.23,0.54,5.22,0.97,3.67,25.29,0.3,28.72
499,2021-05-14 00:00:00,21.4,35.45,3.45,4.98,1.31,3.84,25.74,0.38,21.52
500,2021-05-15 00:00:00,20.42,59.42,0.86,4.08,0.7,4.36,25.79,0.38,25.95
501,2021-05-16 00:00:00,13.27,55.92,0.69,3.04,0.48,5.57,25.68,0.26,32.64
502,2021-05-17 00:00:00,13.63,39.1,0.79,2.87,0.35,4.27,25.6,0.28,30.84
503,2021-05-18 00:00:00,19.63,32.59,0.65,3.17,0.42,3.59,25.53,0.31,26.79
504,2021-05-19 00:00:00,36.75,59.46,11.03,5.96,3.66,2.79,25.72,0.46,21.14
505,2021-05-20 00:00:00,32.7,64.18,8.65,5.33,2.21,3.16,25.81,0.44,22.24
506,2021-05-21 00:00:00,19.22,31.46,,3.08,0.02,2.63,25.68,0.32,22.02
507,2021-05-22 00:00:00,23.59,41.69,10.33,5.8,2.77,2.94,26.54,0.36,21.55
508,2021-05-23 00:00:00,34.79,81.57,16.46,9.74,8.59,5.76,29.82,0.47,24.76
509,2021-05-24 00:00:00,28.91,81.07,5.99,6.85,2.85,6.33,29.85,0.38,25.98
510,2021-05-25 00:00:00,21.53,43.81,1.12,4.33,0.77,4.25,30.15,0.36,20.85
511,2021-05-26 00:00:00,14.42,39.98,2.13,4.41,1.18,3.23,30.19,0.31,20.44
512,2021-05-27 00:00:00,17.74,32.61,2.91,3.47,0.73,4.1,30.17,0.31,20.79
513,2021-05-28 00:00:00,31.98,64.47,2.05,4.66,1.3,4.21,29.49,0.42,23.25
514,2021-05-29 00:00:00,24.17,61.47,4.47,4.2,1.45,3.41,28.7,0.36,21.69
515,2021-05-30 00:00:00,33.25,140.81,7.63,5.04,3.6,3.29,29.28,0.39,22.15
516,2021-05-31 00:00:00,20.03,43.74,0.42,4.47,0.96,3.73,29.59,0.38,21.63
517,2021-06-01 00:00:00,15.45,27.48,0.5,2.67,0.43,3.05,29.66,0.33,20.64
518,2021-06-02 00:00:00,28.07,49.14,4.32,4.56,2.52,3.17,28.08,0.41,19.58
519,2021-06-03 00:00:00,39.5,78.4,3.2,4.13,1.5,3.1,28.01,0.45,22.27
520,2021-06-04 00:00:00,42.2,89.46,6.63,4.51,2.29,2.86,28.0,0.46,22.53
521,2021-06-05 00:00:00,10.96,18.58,0.36,2.02,0.15,2.83,29.72,0.33,23.98
522,2021-06-06 00:00:00,10.83,20.78,0.35,1.58,0.13,1.99,29.05,0.23,24.76
523,2021-06-07 00:00:00,7.82,14.71,0.48,1.52,0.11,0.96,30.18,0.27,22.28
524,2021-06-08 00:00:00,17.87,32.24,4.03,3.43,1.38,0.49,29.95,0.33,21.41
525,2021-06-09 00:00:00,22.63,41.94,0.87,4.24,1.32,0.55,29.01,0.41,20.89
526,2021-06-10 00:00:00,26.86,51.21,4.13,3.66,2.12,1.36,28.21,0.46,20.92
527,2021-06-11 00:00:00,15.45,30.89,1.8,2.65,0.58,2.17,27.75,0.33,21.1
528,2021-06-12 00:00:00,13.39,26.55,0.26,2.74,0.57,1.37,27.5,0.31,19.34
529,2021-06-13 00:00:00,22.67,44.58,2.96,3.5,1.42,2.98,27.14,0.35,19.78
530,2021-06-14 00:00:00,15.35,34.86,0.79,3.2,0.8,2.9,27.14,0.33,19.35
531,2021-06-15 00:00:00,16.34,34.09,0.98,3.31,1.0,3.02,27.0,0.31,19.47
532,2021-06-16 00:00:00,8.47,24.79,0.37,2.07,0.16,3.38,27.17,0.27,20.62
533,2021-06-17 00:00:00,12.61,35.86,0.06,2.07,0.07,1.59,26.92,0.28,21.13
534,2021-06-18 00:00:00,13.76,39.79,0.75,2.56,0.5,2.06,27.35,0.28,20.4
535,2021-06-19 00:00:00,7.88,24.56,3.78,2.42,0.95,1.5,27.14,0.23,19.69
536,2021-06-20 00:00:00,9.84,22.33,0.23,1.62,0.02,0.79,26.78,0.22,20.06
537,2021-06-21 00:00:00,16.32,30.79,11.33,2.06,1.19,0.77,27.73,0.3,22.0
538,2021-06-22 00:00:00,16.02,32.7,15.42,3.65,6.3,1.27,28.34,0.31,29.45
539,2021-06-23 00:00:00,21.85,42.74,,1.74,0.02,1.19,27.52,0.26,35.56
